,Date,Title,Link,News_description
1157,"March 21, 2021 12:38:36 am","
Southampton march into FA Cup semis with comfortable win at Bournemouth
",https://indianexpress.com/article/sports/football/fa-cup-southampton-vs-bournemouth-quarter-final-report-7237601/,"Nathan Redmond scored twice after Moussa Djenepo's opener to cap off a strong day for Southampton, who last won a major trophy when they claimed the FA Cup in 1976."
1158,"March 21, 2021 12:38:36 am","
India vs England: Chris Jordan pulls off a blinder to dismiss Suryakumar Yadav
",https://indianexpress.com/article/sports/cricket/chris-jordan-india-vs-england-5th-t20i-fielding-catch-video-7237558/,"Chris Jordan's fielding effort reduced India to 143/2 after 13.2 overs, instilling some hope in the visiting camp in the T20I series decider."
1159,"March 21, 2021 12:38:36 am","
ISSF World Cup: Saurabh Chaudhary, Abhishek Verma win silver and bronze
",https://indianexpress.com/article/sports/sport-others/issf-world-cup-saurabh-chaudhary-10m-air-pistol-silver-7237548/,Javed Foroughi shot a total of 243.6 to claim the top prize and Saurabh Chaudhary fired 243.2 to win silver while Abhishek Verma aggregated 221.8 to bag the bronze at the ISSF World Cup.
1160,"March 21, 2021 12:38:36 am","
IPL 2021: India, England players to have bubble transfer; no vaccination as of now
",https://indianexpress.com/article/sports/cricket/ipl-2021-sop-india-england-players-bubble-transfer-7237525/,The BCCI has made it clear that no individual associated with the IPL will be vaccinated as of now as the government of India has put a system in place which is currently being adhered to.
1161,"March 21, 2021 12:38:36 am","
Tokyo Olympics: International spectators to be barred from entering Japan
",https://indianexpress.com/article/sports/sport-others/tokyo-olympics-international-spectators-barred-7237456/,"Olympic and Paralympic tickets purchased by overseas residents will be refunded, said a statement."
1162,"March 21, 2021 12:38:36 am","
All England: After hitting high notes, PV Sindhu goes off-key in semifinals
",https://indianexpress.com/article/sports/badminton/all-england-semifinal-pv-sindhu-vs-pornpawee-chochuwong-report-7237442/,"PV Sindhu, the Olympic silver medallist, couldn't match the pace, power and precision of Pornpawee Chochowong and lost 17-21, 9-21 in a match that lasted 43 minutes."
1163,"March 21, 2021 12:38:36 am","
ISSF World Cup: Yashaswini Deswal pips Manu Bhaker to make it 1-2 for India
",https://indianexpress.com/article/sports/sport-others/issf-world-cup-yashaswini-deswal-10m-air-pistol-gold-7237422/,Yashaswini Deswal shot 238.8 to comfortably finish on top of the podium in the eight-women final while Manu Bhaker managed 236.7 to settle for the silver medal.
1164,"March 21, 2021 12:38:36 am","
Geeta Phogat readies for comeback as Tokyo Olympic qualifiers loom
",https://indianexpress.com/article/sports/sport-others/geeta-phogat-tokyo-olympic-qualifiers-comeback-interview-7237389/,"Geeta, who made the Phogat clan famous with her journey from local dangals to international fame, has not competed much since she attempted to qualify for the 2016 Rio Olympics unsuccessfully."
1165,"March 21, 2021 12:38:36 am","
Pep Guardiola says no regrets over Jadon Sancho’s Manchester City exit
",https://indianexpress.com/article/sports/football/pep-guardiola-jadon-sancho-manchester-city-exit-comments-7237353/,"Jadon Sancho, a product of Manchester City’s academy, rejected a new contract at the Premier League club when he was 17 to join Borussia Dortmund in 2017."
1166,"March 21, 2021 12:38:36 am","
All England 2021 Semi-Final Highlights: PV Sindhu falls to Pornpawee Chochuwong
",https://indianexpress.com/article/sports/badminton/all-england-2021-semifinal-live-score-pv-sindhu-vs-pornpawee-chochuwong-badminton-live-score-7237378/,All England 2021 Semifinal Highlights: PV Sindhu was up against Pornpawee Chochuwong in the All England semifinal on Saturday.
1167,"March 21, 2021 12:38:36 am","
Delhi Capitals request BCCI for COVID-19 vaccination of their Indian players
",https://indianexpress.com/article/sports/cricket/delhi-capitals-covid-19-vaccination-indian-players-request-7237346/,"With its players set to enter bio-secure bubble for the IPL next week, a Delhi Capitals source told PTI that the vaccination may start with the Indian players."
1168,"March 21, 2021 12:38:36 am","
India vs England 5th T20I Highlights: How Kohli & Co. sealed the series
",https://indianexpress.com/article/sports/cricket/india-vs-england-5th-t20i-live-cricket-score-updates-7237286/,India vs England 5th T20I Highlights: The hosts relied on Virat Kohli's unbeaten 80-run knock and some economical death-over bowling for their 36-run win over England.
1169,"March 21, 2021 12:38:36 am","
Sharath, Manika seal Olympic berth in mixed doubles after winning Asian Qualification event
",https://indianexpress.com/article/sports/sport-others/sharath-manika-seal-olympic-berth-in-mixed-doubles-7237252/,Achanta Sharath Kamal and Manika Batra beat world No. 8 Korean Sang-Su Lee and Jihee Jneon 4-2 in the final of Asian Olympic Qualification Tournament.
1170,"March 21, 2021 12:38:36 am","
Nikhat Zareen, Gaurav Solanki settle for bronze at Bosphorus boxing tournament
",https://indianexpress.com/article/sports/sport-others/nikhat-zareen-gaurav-solanki-settle-for-bronze-at-bosphorus-boxing-tournament-7237237/,Nikhat Zareen (51kg) and Gaurav Solanki (57kg) both lost in the semi-finals at the Bosphorus Boxing Tournament.
1171,"March 21, 2021 12:38:36 am","
ISSF World Cup: Divyansh Singh Panwar wins bronze in men’s 10m air rifle
",https://indianexpress.com/article/sports/issf-world-cup-divyansh-singh-panwar-wins-bronze-in-mens-10m-air-rifle-7237229/,The 18-year-old Divyansh shot 228.1 to finish third on the podium at the Dr Karni Singh Shooting Range.
1172,"March 21, 2021 12:38:36 am","
Suryakumar Yadav, Ishan Kishan good enough to play T20 World Cup, Sachin Tendulkar says
",https://indianexpress.com/article/sports/cricket/suryakumar-yadav-ishan-kishan-good-enough-to-play-t20-world-cup-sachin-tendulkar-says-7237132/,"Both the top-order batsmen made their India debut in the ongoing T20 series against England, with Kishan smashing an incendiary fifty in his first match."
1173,"March 21, 2021 12:38:36 am","
India vs England 5th T20I: When and where to watch
",https://indianexpress.com/article/sports/cricket/india-vs-england-5th-t20i-live-cricket-streaming-when-and-where-to-watch-match-live-7236987/,India vs England 5th T20: The final will be seen as both team's another firm step towards finalising their core for the upcoming T20 World Cup.
1174,"March 21, 2021 12:38:36 am","
ISSF World Cup: Three shooters test positive for COVID-19
",https://indianexpress.com/article/sports/issf-world-cup-three-shooters-test-positive-for-covid-19-7236969/,The shooters are currently self-isolating in their team hotel. Those who were sharing the rooms with the three shooters have also been isolated after undergoing COVID tests.
1175,"March 21, 2021 12:38:36 am","
Cristiano Ronaldo named Serie A player of the year again
",https://indianexpress.com/article/sports/football/cristiano-ronaldo-named-serie-a-player-of-the-year-again-7236899/,Ronaldo won the prize in 2019 after his debut season at Juventus. The awards did not take place last year because of the coronavirus pandemic.
1176," March 20, 2021  1:41:16 pm","
NZ vs BAN 1st ODI: New Zealand beat Bangladesh by 8 wickets
",https://indianexpress.com/article/sports/cricket/nz-vs-ban-1st-odi-new-zealand-beat-bangladesh-by-8-wickets-7236846/,"Bangladesh, recently out of managed isolation, was never comfortable in unfamiliar batting conditions at the University Oval and was bowled out by New Zealand in only 41.5 overs. Mahmudullah's 27 from 54 balls was its highest score."
1177," March 20, 2021  1:41:16 pm","
System overhaul needed to stop slide of Sri Lankan cricket
",https://indianexpress.com/article/sports/cricket/system-overhaul-needed-to-stop-slide-of-sri-lankan-cricket-7236799/,This week marked the 25th anniversary of Sri Lankan cricket's most celebrated achievement- the World Cup triumph in 1996. But the memories of those peaks had fans and critics wondering how it all could have gone downhill so quickly.
1178," March 20, 2021  1:41:16 pm","
Leeds United end London hoodoo by beating Fulham 2-1 in EPL
",https://indianexpress.com/article/sports/football/leeds-united-end-london-hoodoo-by-beating-fulham-2-1-in-epl-7236722/,Fulham missed a chance to move out of the relegation zone for the first time since December.
1179," March 20, 2021  1:41:16 pm","
Novak Djokovic pulls out of Miami Open, citing virus restrictions
",https://indianexpress.com/article/sports/tennis/novak-djokovic-pulls-out-of-miami-open-citing-virus-restrictions/,"The tournament begins on Tuesday, with only 750 fans allowed on the grounds per session. The pandemic is also affecting attendance by players."
1180," March 20, 2021  1:41:16 pm","
India vs England 5th T20 Playing 11: Teams gear up for series decider
",https://indianexpress.com/article/sports/cricket/india-vs-england-5th-t20-playing-11-7236149/,"India vs England (IND vs ENG) 5th T20 Playing 11, Squad: India's bench strength has continued to come to the fore in this series, with Ishan Kishan and Suryakumar Yadav having announced their arrival in international cricket with a bang."
1181," March 20, 2021  1:41:16 pm","
PV Sindhu beats Yamaguchi in a classic to make All England semis
",https://indianexpress.com/article/sports/sindhu-beats-yamaguchi-in-a-classic-to-make-all-england-semis-7236613/,"In a match where momentum swung wildly to script a thriller (and made India's Korean coach Park Tae Sang super animated), Sindhu comes back from a set down to beat the Japanese 16-21, 21-16, 21-19. Thai Chochuwong next. "
1182," March 20, 2021  1:41:16 pm","
Vijender Singh’s unbeaten run ends, loses to Artysh Lopsan in ‘Battle on Ship’
",https://indianexpress.com/article/sports/sport-others/vijender-singh-vs-artysh-lopsan-battle-on-ship-report-7236357/,"Vijender Singh, a bronze medallist at the 2008 Beijing Olympic Games and who had turned professional in 2015, entered the bout with a 12-0 record but lost."
1183," March 20, 2021  1:41:16 pm","
The new Mr. 360: Suryakumar Yadav rises to the occasion for India on T20I debut
",https://indianexpress.com/article/sports/cricket/suryakumar-yadav-india-new-mr-360-7236344/,Suryakumar Yadav combined brilliance and audacity in his strokeplay to stamp his class during his international debut.  
1184," March 20, 2021  1:41:16 pm","
Nuwan Kulasekara’s five-for helps Sri Lanka Legends enter final, to meet India
",https://indianexpress.com/article/sports/cricket/road-safety-world-series-sri-lanka-vs-south-africa-legends-semifinal-report-7236326/,Sri Lanka Legends romped home to a comfortable win chasing down a 126-run target with 16 balls to spare and ended up beating South Africa Legends by eight wickets.
1185," March 20, 2021  1:41:16 pm","
Zinedine Zidane says Liverpool draw not a distraction for Real Madrid
",https://indianexpress.com/article/sports/football/zinedine-zidane-real-madrid-vs-liverpool-ucl-draw-comments-7236314/,"Real Madrid were pitted against Liverpool in Friday’s UEFA Champions League quarter-final draw, in a repeat of the 2018 final, which Zinedine Zidane's side won 3-1."
1186," March 20, 2021  1:41:16 pm","
Sharath and Manika enter mixed doubles final, one win away from Olympic berth
",https://indianexpress.com/article/sports/sport-others/sharath-kamal-manika-batra-olympic-qualification-mixed-doubles-final-7236301/,The Sharath-Manika pair has set up a final clash against the Korean duo of Sang-Su Lee and Jihee Jneon on Saturday and is now a win away from qualifying for the 2021 Tokyo Olympics.
1187," March 20, 2021  1:41:16 pm","
England will be feared by a lot of teams in T20 World Cup: Paul Collingwood
",https://indianexpress.com/article/sports/cricket/paul-collingwood-england-t20-world-cup-fear-7236262/,"Paul Collingwood, who had captained England to a T20 World Cup triumph in 2010, said they are now better prepared for the tournament, scheduled to be held in India in seven months' time."
1188," March 20, 2021  1:41:16 pm","
Formula 1: A record eighth for Lewis Hamilton or first for Max Verstappen?
",https://indianexpress.com/article/sports/motor-sport/formula-1-hamilton-verstappen-bottas-leclerc-vettel-alonso-2021-preview-7236211/,"Mercedes say Honda-powered Red Bull have the edge on performance but Red Bull, who have brought in the experienced Sergio Perez alongside Max Verstappen, say Mercedes are very much the favourites."
1189," March 20, 2021  1:41:16 pm","
Usman Chand: Pakistan businessman-shooter in India to rekindle old ties
",https://indianexpress.com/article/sports/sport-others/usman-chand-pakistan-businessman-shooter-india-world-cup-7236191/,Usman Chand is the only shooter from Pakistan to participate at this year’s ISSF World Cup in New Delhi.
1190," March 20, 2021  1:41:16 pm","
Harmanpreet Kaur ruled out of T20I opener against South Africa with hip issue
",https://indianexpress.com/article/sports/cricket/harmanpreet-kaur-india-vs-south-africa-1st-t20i-ruled-out-7236173/,Harmanpreet Kaur suffered a hip-flexor injury while batting in the fifth ODI against South Africa on Wednesday.
1191," March 20, 2021  1:41:16 pm","
I-League is interesting as it offers many chances to Indian players: IM Vijayan
",https://indianexpress.com/article/sports/football/im-vijayan-i-league-indian-players-chances-7236122/,"IM Vijayan went on to express his support for Gokulam Kerala, the only side from his state in the I-League and who are currently engaged in a three-way battle at the top of the table."
1192," March 20, 2021  1:41:16 pm","
Sathiyan, Sutirtha book Tokyo berths; Sharath and Manika also through
",https://indianexpress.com/article/sports/sport-others/sathiyan-sutirtha-book-tokyo-berths-sharath-and-manika-also-through-7236081/,"Both Manika and Sharath will be on the plane to Tokyo but the ITTF will only confirm that in April, when all qualification events around the world are over."
1193," March 20, 2021  1:41:16 pm","
Athletes not running fast because morale is down, says India’s 400m coach Galina
",https://indianexpress.com/article/sports/sport-others/galina-bukharina-india-400m-coach-interview-7236065/,"In a chat with The Indian Express, Galina Bukharina talks about dealing with a performance slump in the 400 metres squad and how she and her wards are hoping to bounce back."
1194," March 20, 2021  1:41:16 pm","
UEFA Champions League: Bayern face PSG, Real Madrid play Liverpool in quarters
",https://indianexpress.com/article/sports/football/uefa-champions-league-2020-21-quarter-final-draw-7235964/,"Chelsea will play Porto with the winners to face either Liverpool or Real Madrid in the last-four. On the other hand, either Bayern or PSG will book a semi-final berth against either City or Dortmund."
1195," March 20, 2021  1:41:16 pm","
England fined for slow over-rate in fourth T20I against India
",https://indianexpress.com/article/sports/cricket/england-slow-over-rate-fine-india-4th-t20i-7236011/,ICC elite panel match referee Javagal Srinath imposed the sanction after England was ruled to be one over short of the target after time allowances were taken into consideration in the fourth T20I.
1196," March 20, 2021  1:41:16 pm","
ISSF World Cup: Divyansh, Babuta qualify for men’s 10m air rifle final
",https://indianexpress.com/article/sports/sport-others/issf-world-cup-divyansh-babuta-qualify-for-mens-10m-air-rifle-final-7235967/,"Divyansh Panwar finished sixth with a total of 629.1, while 2016 ISSF junior world cup bronze medallist Arjun Babuta grabbed the third place after firing 631.8"
1197," March 20, 2021  1:41:16 pm","
Sevilla FC, FC Bengaluru United announce five-year collaboration
",https://indianexpress.com/article/sports/football/sevilla-bengaluru-united-five-year-collaboration-7235955/,"As part of the agreement, fans will be able to see FC Bengaluru United as well as their academy players in Sevilla FC's traditional white and red colours from the start of the 2021-2022 season."
1198," March 20, 2021  1:41:16 pm","
‘I am used to hurdles in life’: Babar Azam on sexual harassment allegation
",https://indianexpress.com/article/sports/cricket/babar-azam-sexual-harassment-allegation-form-comments-7235927/,"Babar Azam is embroiled in court cases in Lahore after a woman, Hamiza Mukhtar filed several charges against him, including sexual harassment and making false promises of marriage."
1199," March 20, 2021  1:41:16 pm","
Kamalpreet Kaur lights up final day with record-breaking discus throw
",https://indianexpress.com/article/sports/sport-others/kamalpreet-kaur-qualifies-for-olympics-sets-new-national-record-7235870/,Kamalpreet Kaur qualified for the Tokyo Olympics in women’s discus throw with a national record attempt of 65.06m during the ongoing Athletics Federation Cup in Patiala on Friday.
1200," March 20, 2021  1:41:16 pm","
Sachin Tendulkar credits IPL for developing India’s bench strength
",https://indianexpress.com/article/sports/cricket/sachin-tendulkar-credits-ipl-for-developing-indias-bench-strength-7235838/,"Suryakumar Yadav and Ishan Kishan, who play for Mumbai Indians in the IPL, have produced stunning knocks against England in the ongoing T20 series and Tendulkar attributed their success to the league."
1201," March 19, 2021  3:43:01 pm","
Watch: Sachin Tendulkar, Brian Lara push each other during Legends match
",https://indianexpress.com/article/sports/cricket/sachin-tendulkar-brian-lara-push-each-other-legends-match-watch-7235782/,"Sachin Tendulkar (65) first top-scored for India as they posted 218/3. Brian Lara (46) was involved in the West Indies chase as they gave India a scare. During the semifinal, however, there was a moment when Tendulkar and Lara were literally pushing each other."
1202," March 19, 2021  3:43:01 pm","
WTA roundup: Record 7 Russians move to St. Petersburg quarters
",https://indianexpress.com/article/sports/tennis/wta-roundup-record-7-russians-move-to-st-petersburg-quarters-7235803/,"With wins by eighth-seeded Daria Kasatkina and wild card Margarita Gasparyan, the pair joined five countrywomen in the tournament quarterfinals -- the first time in the history of the WTA that seven players from Russia had made the quarters in the same event."
1203," March 19, 2021  3:43:01 pm","
‘No silver bullet’: torch relay struggles highlight hurdles for pandemic Olympics
",https://indianexpress.com/article/sports/no-silver-bullet-torch-relay-struggles-highlight-hurdles-for-pandemic-olympics-7235787/,"The withdrawal by Akiyama and more than a dozen celebrities from the relay, which starts Thursday, underscores the challenges facing organisers of one of the world's most complex events, hosted by a nation where vaccinations have barely begun, in the midst of a yet-untamed pandemic."
1204," March 19, 2021  3:43:01 pm","
Nikhat Zareen stuns two-time world champion Kyzaibay, India assured of 2 medals at Bosphorus Boxing Tournament
",https://indianexpress.com/article/sports/sport-others/nikhat-zareen-stuns-world-champion-kyzaibay-7235753/,"Nikhat Zareen stamped her authority right from the beginning and prevailed in a 4-1 win over Kyzaibay, a gold medallist from 2014 and 2016 World Championships, and ensured at least a bronze medal with a place in the last-4."
1205," March 19, 2021  3:43:01 pm","
IND vs ENG 5th T20I Preview: Battle for supremacy among two best teams in series-decider
",https://indianexpress.com/article/sports/cricket/india-vs-england-5th-t20-preview-7235654/,England won the first and third matches of the series while India came back to win the second and fourth matches. The fifth and final match will decide the winner of the series.
1206," March 19, 2021  3:43:01 pm","
Harmanpreet and Co eye redemption in T20 series against South Africa
",https://indianexpress.com/article/sports/cricket/harmanpreet-and-co-eye-redemption-in-t20-series-against-south-africa-7235628/,"Apart from the nine-wicket win in the second match, Mithali Raj's side failed to fire as a unit against their South African counterparts, who looked in good rhythm throughout the series."
1207," March 19, 2021  3:43:01 pm","
Getting under the pump before World Cup is good for us: Ben Stokes
",https://indianexpress.com/article/sports/cricket/getting-under-the-pump-before-world-cup-is-good-for-us-ben-stokes-7235552/,"England faltered in a tricky chase of 186 to go down to India by eight runs in the 4th T20I. The fifth T20I, scheduled for Saturday, is now like a summit clash."
1208," March 19, 2021  3:43:01 pm","
Lahore court orders FIA to register case against Pakistan captain Babar Azam
",https://indianexpress.com/article/sports/cricket/lahore-court-orders-fia-to-register-case-against-pakistan-captain-babar-azam-7235528/,"The order from Judge Hamid Hussain came on Thursday after a hearing in Lahore on a petition filed by a woman, Hamza Mukhtar."
1209," March 19, 2021  3:43:01 pm","
All England: Lakshya Sen crashes out after Ashwini-Sikki pair’s loss in quarters
",https://indianexpress.com/article/sports/badminton/all-england-ashwini-sikki-pair-enters-quarters-sameer-satwik-chirag-lose-in-2nd-round-7235410/,The world number 30 pair of Ashwini and Sikki took just 33 minutes to see off the 13th ranked duo of Gabriela and Stefani 21-17 21-10 in the second-round match on Thursday night.
1210," March 19, 2021  3:43:01 pm","
India ODI squad announced: Suryakumar Yadav, Prasidh Krishna, Krunal Pandya included
",https://indianexpress.com/article/sports/cricket/ind-vs-eng-odi-series-india-odi-squad-announced-suryakumar-yadav-prasidh-krishna-krunal-pandya-included-7235339/,All three ODIs will be played at the Maharashtra Cricket Association Stadium in Pune
1211," March 19, 2021  3:43:01 pm","
Why soft signal is so important? Virat Kohli questions
",https://indianexpress.com/article/sports/cricket/why-soft-signal-is-so-important-virat-kohli-questions-7235286/,"During the fourth T20I against England here, which India won by eight runs, there were at least two dismissals that benefitted England for want of conclusive proofs."
1212," March 19, 2021  3:43:01 pm","
Chris Gayle thanks India for sending Covid-19 vaccine to Jamaica
",https://indianexpress.com/article/sports/cricket/chris-gayle-thanks-india-for-sending-covid-19-vaccine-to-jamaica-7235235/,"In the video, the Universe Boss is heard saying,"" ""Hon'ble PM of India and the people of India, the government of India, I want to thank you for your donation of vaccine to Jamaica, I appreciate it. Thank you so much. India, I will see you soon."""
1213," March 19, 2021  3:43:01 pm","
Paul Pogba returns from injury to help Man Utd beat AC Milan in Europa League
",https://indianexpress.com/article/sports/football/paul-pogba-returns-from-injury-to-help-man-utd-beat-milan-in-europa-league-7235090/,Pogba was brought on at halftime and had an immediate impact as he scored two minutes later to help United secure a 2-1 aggregate victory.
1214," March 19, 2021  3:43:01 pm","
IND vs ENG 4th T20I: A winning script, made in Mumbai
",https://indianexpress.com/article/sports/cricket/ind-vs-eng-4th-t20i-a-winning-script-made-in-mumbai-7235057/,"City boys Suryakumar Yadav, Shardul Thakur and Shreyas Iyer combine to sink England, stretch match to decider"
1215," March 19, 2021  3:43:01 pm","
All England: PV Sindhu faces tricky rival Akane Yamaguchi in quarterfinal clash
",https://indianexpress.com/article/sports/badminton/all-england-pv-sindhu-vs-akane-yamaguchi-quarterfinal-preview-7234840/,Yamaguchi's deceptive returns and attacking counters can pose problems to PV Sindhu
1216," March 19, 2021  3:43:01 pm","
Suryakumar Yadav’s maiden fifty sets up India’s eight-run win over England
",https://indianexpress.com/article/sports/cricket/india-vs-england-4th-t20i-report-7234807/,"Asked to bat first, India posted 185/8 with the help of Suryakumar Yadav's 31-ball 57 and then restricted England to 177/8 to win the match and level the five-match series 2-2."
1217," March 19, 2021  3:43:01 pm","
At Federation Cup, identical twins make a mark as they soar over hurdles
",https://indianexpress.com/article/sports/sport-others/vithya-nithya-federation-cup-identical-twins-hurdles-7234793/,"Vithya and Nithya, 22, credit their tempo-driver father for encouraging them to take up track and field."
1218," March 19, 2021  3:43:01 pm","
FIFA World Cup qualifiers to be marked with COVID-19 chaos at club level
",https://indianexpress.com/article/sports/football/fifa-world-cup-qualifiers-covid-19-chaos-7234786/,"FIFA has relaxed its normal rules, which oblige clubs to release players for international duty, if there are travel restrictions or if the player would be affected by quarantine rules."
1219," March 19, 2021  3:43:01 pm","
Sharath Kamal becomes first Indian paddler to qualify for Tokyo Olympics
",https://indianexpress.com/article/sports/sport-others/sharath-kamal-tokyo-olympics-qualification-report-7234756/,"Sharath Kamal thrashed Muhammad Rameez 11-4, 11-1, 11-5, 11-4 in little over 22 minutes in the second men's singles round-robin match in the South Asia group of the Asian Olympic qualifiers."
1220," March 19, 2021  3:43:01 pm","
ISSF Shooting World Cup: In depleted field, lot at stake for Indian shooters
",https://indianexpress.com/article/sports/sport-others/shooting-world-cup-in-depleted-field-lot-at-stake-for-indian-shooters-7234753/,"The NRAI's decision to select the squad for the Olympics based on the performance in the World Cup will further add an edge to the tournament, which will be held for rifle, pistol and shotgun events."
1221," March 19, 2021  3:43:01 pm","
Suryakumar Yadav’s controversial dismissal sparks debate
",https://indianexpress.com/article/sports/cricket/suryakumar-yadavs-controversial-dismissal-sparks-debate-7234731/,Suryakumar was unlucky to have been given out in the 14th over after repeated replays of Dawid Malan's catch off Sam Curran by the TV umpire.
1222," March 19, 2021  3:43:01 pm","
Dhana Lakshmi beats Hima Das in 200m semifinals, breaks PT Usha’s meet record
",https://indianexpress.com/article/sports/sport-others/dhana-lakshmi-beats-hima-das-in-200m-semifinals-breaks-pt-ushas-meet-record-7234676/,Her victory over Hima Das in the semifinal heats lifted her to the top 10 of Indian all-time list. Archana Suseendran won her semifinal heats in 24.07 seconds to raise expectations of an interesting final.
1223," March 19, 2021  3:43:01 pm","
Rohit Sharma completes 9000 runs in T20, 2nd Indian after Virat Kohli
",https://indianexpress.com/article/sports/cricket/rohit-sharma-completes-9000-runs-in-t20i-2nd-indian-after-virat-kohli-7234638/,Rohit Sharma on Thursday became the second Indian to complete 9000 runs in T20 cricket after skipper Virat Kohli.
1224," March 19, 2021  3:43:01 pm","
Off the mark with a six: Surya shines on debut, lights up night sky with 28-ball 50
",https://indianexpress.com/article/sports/cricket/suryakumar-yadav-off-the-mark-with-a-six-debut-ind-vs-eng-t20-watch-video-7234615/,Suryakumar Yadav announced himself in international cricket with a first-ball six to Jofra Archer.
1225," March 19, 2021  3:43:01 pm","
Markram, Mulder return to South Africa ODI squad for Pakistan series
",https://indianexpress.com/article/sports/cricket/markram-mulder-return-to-south-africa-odi-squad-for-pakistan-series-7234596/,Aiden Markram and Wiaan Mulder will return to South Africa’s One-Day International squad for the first time in two years ahead of a three-match home series against Pakistan next month.
1226," March 19, 2021  10:06:53 am","
Vijender Singh vs Artysh Lopsa Boxing Fight Live Streaming: All you need to know
",https://indianexpress.com/article/sports/sport-others/vijender-singh-vs-artysh-lopsa-boxing-fight-live-streaming-tv-channel-ist-7234550/,"Vijender Singh vs Artysh Lopsa Boxing Fight Live Streaming: At the 'Majestic Pride Casino Ship', Vijender Singh will enter the ring."
1227," March 19, 2021  10:06:53 am","
All England: Lakshya Sen enters quarterfinals, HS Prannoy loses in second round
",https://indianexpress.com/article/sports/badminton/all-england-lakshya-enters-quarterfinals-prannoy-loses-in-second-round-7234564/,Lakshya Sen progressed to his maiden quarterfinals at the prestigious All England Championships but it was curtains for compatriot HS Prannoy after he went down in straight games in the men's singles second round on Thursday.
1228," March 19, 2021  10:06:53 am","
Indonesian team, Turkey’s Yigit pull out of All England Championships after COVID-19 case in flight
",https://indianexpress.com/article/sports/badminton/indonesian-team-turkeys-yigit-pull-out-of-all-england-championships-covid-19-case-in-flight-7234521/,"The world body said results of the matches that have already taken place will stand and ""the draw will remain unchanged."""
1229," March 19, 2021  10:06:53 am","
Igor Stimac says conglomeration of youth and experience behind India squad
",https://indianexpress.com/article/sports/football/igor-stimac-india-national-squad-selection-comments-7234464/,"Apart from the upcoming FIFA World Cup 2022 qualifiers, India have two more international friendlies scheduled against Oman on March 25 and the UAE on March 29."
1230," March 19, 2021  10:06:53 am","
India vs England 4th T20I Highlights: IND win by 8 runs to level series 2-2 at Motera
",https://indianexpress.com/article/sports/cricket/india-vs-england-4th-t20i-live-cricket-score-updates-7234371/,"India vs England 4th T20I Highlights: Sent out to bat, India put up a challenging total of 185/8 with the help of Suryakumar Yadav's maiden T20I fifty. England were restricted to 177/8 later on."
1231," March 19, 2021  10:06:53 am","
India vs England 4th T20I Playing 11: Rahul Chahar, Suryakumar Yadav return
",https://indianexpress.com/article/sports/cricket/india-vs-england-4th-t20i-playing-11-7234355/,India vs England 4th T20I Playing 11: India take on England in the fourth T20I in Ahmedabad.
1232," March 19, 2021  10:06:53 am","
Australia’s David Warner ends century drought in domestic match
",https://indianexpress.com/article/sports/cricket/australias-david-warner-ends-century-drought-in-domestic-match-7234292/,David Warner hit his first century in 14 months to help New South Wales maintain their unbeaten record in the domestic Marsh One-Day Cup on Thursday.
1233," March 19, 2021  10:06:53 am","
Wrestler Ritika Phogat dies by suicide in Haryana
",https://indianexpress.com/article/sports/sport-others/wrestler-ritika-phogat-commits-suicide-in-haryana-7234212/,"Wrestler Ritika Phogat (17), a cousin of the Phogat sisters, allegedly died by suicide in Haryana's Charkhi Dadri district after she lost the final bout of a tournament, police said on Thursday."
1234," March 19, 2021  10:06:53 am","
With Lionel Messi watching, new Barcelona president takes office
",https://indianexpress.com/article/sports/football/with-lionel-messi-watching-new-barcelona-president-takes-office-7234184/,"With Lionel Messi watching closely, newly elected Barcelona president Joan Laporta took office and promised to do his best to convince the star playmaker to stay."
1235," March 19, 2021  10:06:53 am","
Three regional T20 World Cup qualifiers postponed due to COVID-19: ICC
",https://indianexpress.com/article/sports/cricket/three-regional-t20-world-cup-qualifiers-postponed-due-to-covid-19-icc-7234176/,"The decisions were taken due to new restrictions being put in place by several participating countries to suspend sporting activities to limit the spread of the new COVID-19 variants, therefore giving no opportunity for teams to sufficiently train."
1236," March 19, 2021  10:06:53 am","
IPL 2021: MS Dhoni’s leg stump cartwheels, 22-year-old Reddy makes an impression
",https://indianexpress.com/article/sports/ipl/ms-dhoni-leg-stump-cartwheels-watch-video-7234164/,"MS Dhoni was clean bowled by Harishankar Reddy, who was bought by CSK in IPL 2021 auction."
1237," March 19, 2021  10:06:53 am","
Bosphorus Boxing: Nikhat Zareen stuns world champion Paltceva Ekaterina to enter quarters
",https://indianexpress.com/article/sports/sport-others/bosphorus-boxing-nikhat-zareen-stuns-world-champion-paltceva-ekaterina-to-enter-quarters-7234129/,Nikhat Zareen stunned reigning world champion Paltceva Ekaterina to breeze into the women's 51kg quarter-finals at the Bosphorus Boxing tournament in Istanbul.
1238," March 19, 2021  10:06:53 am","
SA Legends vs SL Legends, Road Safety World Series 2021 2nd Semi-Final Live Streaming: When and where to watch match live?
",https://indianexpress.com/article/sports/cricket/sa-legends-vs-sl-legends-road-safety-world-series-2021-2nd-semi-final-live-streaming-7234086/,"Road Safety World Series 2021, SA Legends vs SL Legends Live Streaming, Live Cricket Score Streaming Online: Sri Lanka Legends and South Africa Legends to fight for the final berth in the Road Safety World Series semifinal on Thursday."
